Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected
140,340461476,1000,7722,0,282,7440,10271,9996,246952,357960,178980,2533,0,0,0,994,0,693,240,0,26915,0.0721757,0,0,0,7440,282,0,0,2469,64,0,289,0,942,0,0,0
141,340461476,1000,7776,0,293,7483,10335,10032,247676,370040,185020,2636,0,0,0,1001,0,709,238,0,26245.1,0.07519,0,0,0,7483,293,0,0,2566,70,0,301,0,1004,0,0,0
142,340461476,1000,7775,0,302,7473,10303,10119,247228,368440,184220,2645,0,0,0,1001,0,736,266,0,26745.3,0.0709251,0,0,0,7473,302,0,0,2569,76,0,314,0,1076,0,0,0
143,340461476,1000,7740,0,302,7438,10278,9945,247532,357680,178840,2573,0,0,0,980,0,761,254,0,26491.6,0.0725907,0,0,0,7438,302,0,0,2509,64,0,311,0,1068,0,0,0
144,340461476,1000,7677,2,311,7364,10325,9969,247209,369680,184840,2649,0,0,0,930,0,726,267,0,26863.1,0.0740652,0,0,0,7364,311,2,0,2567,82,0,320,2,1100,49921,0,0
145,340461476,1000,7601,6,317,7278,10303,10083,247788,367400,183700,2543,0,0,0,938,0,761,253,0,26330.9,0.0726659,0,0,0,7278,317,6,0,2455,88,0,326,6,1123,134354,0,0
146,340461476,1000,7580,9,316,7255,10378,10074,247303,358480,179240,2508,2,0,0,953,0,726,248,0,26860.9,0.0716681,2,2,0,7255,316,8,1,2428,78,2,329,9,1078,316191,0,0
147,340461476,1000,7476,15,311,7150,10331,10236,247351,363440,181720,2549,4,0,0,910,0,722,292,0,26856.4,0.0749301,4,4,0,7150,311,15,0,2469,76,4,324,15,1096,426867,0,0
148,340461476,1000,7495,20,309,7166,10380,10075,247784,358360,179180,2497,2,0,0,959,0,714,226,0,26465.3,0.0738949,2,2,0,7166,309,20,0,2411,84,2,322,20,1101,508701,0,0
149,340461476,1000,7554,20,322,7212,10318,9998,247882,352160,176080,2492,7,0,0,996,0,700,237,0,26407.6,0.073851,7,7,0,7212,322,20,0,2402,83,7,334,20,1131,543659,0,0
150,340461476,1000,7525,21,317,7187,10383,10124,247453,356080,178040,2558,11,0,0,955,0,725,259,0,26875.5,0.0749875,11,11,0,7187,317,20,1,2473,74,11,331,21,1132,630065,0,0
151,340461476,1000,7520,25,321,7174,10404,10171,247867,352440,176220,2494,4,0,0,982,0,736,251,0,26499,0.075476,4,4,0,7174,321,22,3,2397,93,4,335,25,1197,655068,0,0
152,340461476,1000,7566,23,313,7230,10338,10086,248261,350920,175460,2517,8,0,0,997,0,715,236,0,26141.2,0.0751873,8,8,0,7230,313,18,5,2431,78,8,326,23,1182,579934,0,0
153,340461476,1000,7557,26,308,7223,10358,10093,247967,353640,176820,2532,7,0,0,989,0,734,264,0,26470,0.0744932,7,7,0,7223,308,20,6,2460,65,7,324,26,1181,744091,0,0
154,340461476,1000,7644,28,298,7318,10341,10104,248021,359720,179860,2572,9,0,0,1014,0,662,265,0,26449.6,0.0748501,9,9,0,7318,298,24,4,2473,90,9,311,28,1122,770715,0,0
155,340461476,1000,7701,30,296,7375,10389,10109,247917,355960,177980,2586,11,0,0,1024,0,728,239,0,26586,0.0735283,11,11,0,7375,296,26,4,2498,77,11,309,30,1114,822327,0,0
156,340461476,1000,7582,31,277,7274,10369,10199,248430,357280,178640,2590,8,0,0,887,0,754,252,0,26104.2,0.0746881,8,8,0,7274,277,27,4,2517,65,8,288,31,1032,867334,0,0
157,340461476,1000,7584,25,256,7303,10278,10186,248137,352160,176080,2462,9,0,0,994,0,746,246,0,26427.3,0.0730637,9,9,0,7303,256,22,3,2366,87,9,266,25,930,661484,0,0
158,340461476,1000,7614,35,227,7352,10271,10227,247945,358880,179440,2581,9,0,0,983,0,712,241,0,26648.3,0.0750434,9,9,0,7352,227,32,3,2502,70,9,236,36,814,1017717,0,0
159,340461476,1000,7712,40,203,7469,10324,10200,247882,363840,181920,2590,6,0,0,1071,0,733,240,0,26739.3,0.074254,6,6,0,7469,203,37,3,2517,67,6,212,40,746,1177028,0,0
160,340461476,1000,7673,35,188,7450,10268,10247,247938,347920,173960,2593,13,0,0,1000,0,753,286,0,26710.2,0.0734918,13,13,0,7450,188,33,2,2518,62,13,196,35,685,1156785,0,0
161,340461476,1000,7578,35,160,7383,10258,10179,248507,356440,178220,2562,9,0,0,947,0,780,262,0,26167.2,0.0767711,9,9,0,7383,160,34,1,2505,48,9,166,35,575,1174929,0,0
162,340461476,1000,7582,33,145,7404,10252,10041,248236,363800,181900,2553,8,0,0,976,0,715,257,0,26463.2,0.0734125,8,8,0,7404,145,32,1,2487,58,8,151,33,481,977455,0,0
163,340461476,1000,7619,33,128,7458,10166,10136,248271,361000,180500,2559,12,0,0,1007,0,694,276,0,26452.3,0.072741,12,12,0,7458,128,31,2,2504,43,12,134,34,432,999441,0,0
164,340461476,1000,7619,35,102,7482,10242,10164,248145,359000,179500,2590,7,0,0,953,0,714,239,0,26601.6,0.0732752,7,7,0,7482,102,33,2,2554,29,7,107,35,349,1078020,0,0
165,340461476,1000,7614,32,90,7492,10270,10145,248006,365680,182840,2555,12,0,0,959,0,721,243,0,26763.1,0.0740992,12,12,0,7492,90,32,0,2501,42,12,92,32,302,1022024,0,0
166,340461476,1000,7593,34,73,7486,10236,10169,248362,355440,177720,2524,12,0,0,945,0,737,229,0,26428.7,0.0731871,12,12,0,7486,73,33,1,2485,27,12,75,34,240,962053,0,0
167,340461476,1000,7620,37,65,7518,10308,10084,248367,368960,184480,2549,10,0,0,976,0,682,267,0,26444.5,0.0743548,10,10,0,7518,65,36,1,2525,14,10,67,37,199,1141454,0,0
168,340461476,1000,7632,34,52,7546,10324,10076,247952,360680,180340,2583,8,0,0,980,0,696,272,0,26879.6,0.0716732,8,8,0,7546,52,33,1,2553,22,8,54,34,167,1027264,0,0
169,340461476,1000,7656,36,37,7583,10291,10112,248502,362760,181380,2542,13,0,0,1002,0,713,265,0,26349,0.0745249,13,13,0,7583,37,35,1,2514,15,13,38,36,108,1039296,0,0
170,340461476,1000,7615,33,29,7553,10377,10168,248246,365480,182740,2600,9,0,0,917,0,707,251,0,26623.7,0.0726348,9,9,0,7553,29,32,1,2578,13,9,30,33,85,1000134,0,0
171,340461476,1000,7571,32,23,7516,10383,10211,248244,357240,178620,2491,10,0,0,979,0,765,258,0,26643.7,0.0728457,10,10,0,7516,23,32,0,2473,8,10,23,32,70,887435,0,0
172,340461476,1000,7493,29,18,7446,10381,10229,248330,363320,181660,2548,12,0,0,982,0,790,270,0,26575,0.074582,12,12,0,7446,18,29,0,2529,7,12,18,29,60,757799,0,0
173,340461476,1000,7593,29,13,7551,10361,10238,248382,366040,183020,2584,11,0,0,1028,0,697,231,0,26539.7,0.0731449,11,11,0,7551,13,29,0,2569,4,11,13,29,38,792855,0,0
174,340461476,1000,7655,21,12,7622,10338,10148,248156,347240,173620,2525,6,0,0,1005,0,702,241,0,26781.8,0.072505,6,6,0,7622,12,21,0,2516,3,6,12,21,26,557413,0,0
175,340461476,1000,7584,17,15,7552,10314,10151,248242,352720,176360,2540,7,0,0,956,0,731,296,0,26711.4,0.0771278,7,7,0,7552,15,17,0,2531,2,7,15,17,29,394131,0,0
176,340461476,1000,7623,12,29,7582,10300,10235,248602,369800,184900,2542,9,0,0,991,0,712,240,0,26366.3,0.0757297,9,9,0,7582,29,12,0,2528,5,9,29,12,88,239765,0,0
177,340461476,1000,7746,11,53,7682,10261,10218,248208,367640,183820,2593,3,0,0,1077,0,692,262,0,26774.8,0.0712989,3,3,0,7682,53,11,0,2586,4,3,53,11,167,189229,0,0
178,340461476,1000,7736,11,79,7646,10209,10289,248422,363440,181720,2662,3,0,0,937,0,683,264,0,26574.7,0.0728288,3,3,0,7646,79,11,0,2655,4,3,79,11,266,181742,0,0
179,340461476,1000,7776,9,117,7650,10129,10240,248312,367760,183880,2592,4,0,0,992,0,715,237,0,26698.1,0.07312,4,4,0,7650,117,9,0,2575,13,4,117,9,429,137547,0,0
180,340461476,1000,7746,7,159,7580,10165,10125,248551,360560,180280,2576,3,0,0,1006,0,752,284,0,26472.1,0.0725966,3,3,0,7580,159,7,0,2548,25,3,159,7,577,105742,0,0
181,340461476,1000,7661,7,206,7448,10231,10149,248622,373200,186600,2645,2,0,0,999,0,782,302,0,26413.5,0.0734193,2,2,0,7448,206,7,0,2619,24,2,212,7,720,101600,0,0
182,340461476,1000,7589,6,280,7303,10216,10150,248720,356840,178420,2573,2,0,0,980,0,758,294,0,26327.6,0.0707758,2,2,0,7303,280,6,0,2530,41,2,289,6,990,71422,0,0
183,340461476,1000,7560,7,359,7194,10255,10322,248301,353680,176840,2547,1,0,0,939,0,719,249,0,26758.2,0.0737797,1,1,0,7194,359,7,0,2498,48,1,370,7,1279,77693,0,0
184,340461476,1000,7516,6,410,7100,10289,10305,248522,360600,180300,2541,2,0,0,986,0,751,279,0,26548.3,0.0756564,2,2,0,7100,410,6,0,2468,71,2,427,6,1456,67215,0,0
185,340461476,1000,7602,5,501,7096,10296,10285,248826,353560,176780,2563,2,0,0,1021,0,678,257,0,26255.1,0.0736226,2,2,0,7096,501,5,0,2469,92,2,526,5,1754,47649,0,0
186,340461476,1000,7594,4,613,6977,10315,10259,248643,353520,176760,2577,1,0,0,991,0,738,261,0,26448.5,0.0742592,1,1,0,6977,613,4,0,2470,106,1,652,4,2210,32727,0,0
187,340461476,1000,7663,2,699,6962,10357,10207,248484,353880,176940,2563,2,0,0,1039,0,700,270,0,26617.5,0.0748146,2,2,0,6962,699,2,0,2441,120,2,752,2,2489,13769,0,0
188,340461476,1000,7654,2,792,6860,10351,10225,248369,352960,176480,2586,1,0,0,995,0,732,272,0,26742.1,0.0752161,1,1,0,6860,792,2,0,2423,162,1,872,2,2840,13210,0,0
189,340461476,1000,7606,2,903,6701,10373,10211,248377,359600,179800,2616,0,0,0,937,0,726,259,0,26743.4,0.0757653,0,0,0,6701,903,2,0,2413,203,0,1016,2,3225,12708,0,0
190,340461476,1000,7632,3,992,6637,10308,10221,248439,350160,175080,2506,1,0,0,993,0,723,244,0,26690.4,0.07437,1,1,0,6637,992,3,0,2335,170,1,1131,3,3591,102313,0,0
191,340461476,1000,7689,5,1102,6582,10232,10354,248713,356640,178320,2581,1,0,0,1009,0,702,250,0,26425,0.0762235,1,1,0,6582,1102,3,2,2347,233,1,1262,5,3987,128339,0,0
192,340461476,1000,7735,6,1185,6544,10225,10283,248306,358760,179380,2639,0,0,0,1067,0,731,290,0,26840.4,0.0740944,0,0,0,6544,1185,4,2,2356,283,0,1404,6,4436,88380,0,0
193,340461476,1000,7728,8,1266,6454,10275,10355,248347,344200,172100,2590,3,0,0,975,0,717,265,0,26807.4,0.0748143,3,3,0,6454,1266,6,2,2341,246,3,1516,8,4824,166818,0,0
194,340461476,1000,7723,13,1380,6330,10255,10385,248768,354520,177260,2580,3,0,0,1002,0,733,274,0,26394.2,0.0778832,3,3,0,6330,1380,9,4,2253,324,3,1654,13,5227,438382,0,0
195,340461476,1000,7681,20,1465,6196,10286,10369,248714,356600,178300,2627,2,0,0,977,0,759,260,0,26455.6,0.0744504,2,2,0,6196,1465,15,5,2286,339,2,1781,20,5621,618625,0,0
196,340461476,1000,7732,27,1582,6123,10346,10386,248756,346120,173060,2558,8,0,0,1032,0,745,236,0,26420.8,0.0741885,8,8,0,6123,1582,18,9,2218,332,8,1944,27,6211,803267,0,0
197,340461476,1000,7714,29,1659,6026,10366,10268,248194,340280,170140,2544,6,0,0,1041,0,788,271,0,26989.8,0.0763343,6,6,0,6026,1659,19,10,2166,372,6,2075,34,6660,818413,0,0
198,340461476,1000,7688,30,1741,5917,10426,10258,248770,357560,178780,2684,9,0,0,994,0,734,286,0,26420.4,0.0793163,9,9,0,5917,1741,17,13,2268,407,9,2193,36,6961,970409,0,0
199,340461476,1000,7746,45,1875,5826,10453,10119,248623,341280,170640,2554,10,0,0,1006,0,696,252,0,26573.9,0.0738909,10,10,0,5826,1875,20,25,2130,414,10,2384,52,7437,1578711,0,0
200,340461476,1000,7727,53,1938,5736,10441,10097,248555,340360,170180,2564,11,0,0,1013,0,760,272,0,26648.1,0.0778653,11,11,0,5736,1938,26,27,2104,449,11,2492,61,7883,1744814,0,0
201,340461476,1000,7636,55,2029,5552,10434,10083,248694,349400,174700,2647,21,0,0,990,0,787,294,0,26515.1,0.0782938,21,21,0,5552,2029,29,26,2164,462,21,2623,67,8258,2004210,0,0
202,340461476,1000,7601,59,2070,5472,10387,10172,248660,336400,168200,2536,15,0,0,997,0,750,282,0,26554.9,0.0758875,15,15,0,5472,2070,25,34,2024,497,15,2709,67,8588,1922598,0,0
203,340461476,1000,7631,60,2146,5425,10368,10210,248598,333360,166680,2556,19,0,0,979,0,683,266,0,26622.4,0.0789384,19,19,0,5425,2146,19,41,2049,488,19,2823,71,8928,1799268,0,0
204,340461476,1000,7679,76,2217,5386,10370,10139,248367,354120,177060,2643,17,0,0,1009,0,708,253,0,26858.8,0.0798609,17,17,0,5386,2217,29,47,2071,555,17,2947,88,9243,2412900,0,0
205,340461476,1000,7655,99,2253,5303,10264,10081,248722,329920,164960,2567,18,0,0,976,0,716,284,0,26509,0.0758466,18,18,0,5303,2253,42,57,2000,549,18,3051,118,9422,3299405,0,0
206,340461476,1000,7706,104,2296,5306,10298,10050,248714,337640,168820,2566,27,0,0,1002,0,707,244,0,26521.9,0.0803497,27,27,0,5306,2296,44,60,1983,556,27,3149,131,9641,3646887,0,0
207,340461476,1000,7704,103,2352,5249,10291,10106,248636,346360,173180,2642,39,0,0,1009,0,756,255,0,26604.8,0.0785509,39,39,0,5249,2352,48,55,2007,596,39,3209,136,9860,3466122,0,0
208,340461476,1000,7737,104,2381,5252,10325,10095,248665,331280,165640,2557,28,0,0,1005,0,733,239,0,26580.4,0.0768124,28,28,0,5252,2381,45,59,1960,569,28,3248,139,10060,3423458,0,0
209,340461476,1000,7681,117,2385,5179,10194,10157,248707,334400,167200,2586,31,0,0,953,0,766,243,0,26542.8,0.0802354,31,31,0,5179,2385,53,64,1959,596,31,3281,166,10151,3961374,0,0
210,340461476,1000,7667,134,2372,5161,10216,10150,248779,344720,172360,2575,42,0,0,996,0,734,276,0,26475.2,0.0793745,42,42,0,5161,2372,54,80,1913,620,42,3323,190,10281,4598474,0,0
211,340461476,1000,7716,138,2368,5210,10298,10116,248496,336520,168260,2587,44,0,0,989,0,693,247,0,26762.3,0.0768019,44,44,0,5210,2368,55,83,1930,613,44,3352,177,10368,4679946,0,0
212,340461476,1000,7627,140,2336,5151,10269,10199,248489,340280,170140,2583,40,0,0,955,0,763,281,0,26773.3,0.0795267,40,40,0,5151,2336,50,90,1943,600,40,3287,180,10214,4798067,0,0
213,340461476,1000,7558,148,2284,5126,10336,10264,248253,337920,168960,2563,46,0,0,939,0,717,291,0,27013.2,0.0786802,46,46,0,5126,2284,58,90,1893,624,46,3246,204,10039,4835414,0,0
214,340461476,1000,7507,158,2254,5095,10354,10288,248760,339520,169760,2529,47,0,0,953,0,723,281,0,26509.9,0.0799395,47,47,0,5095,2254,62,96,1912,570,47,3203,220,9870,5112565,0,0
215,340461476,1000,7547,164,2198,5185,10413,10190,248602,335960,167980,2540,52,0,0,1010,0,711,259,0,26671.4,0.0780805,52,52,0,5185,2198,70,94,1895,593,52,3142,245,9680,5200721,0,0
216,340461476,1000,7522,176,2132,5214,10445,10205,248925,331720,165860,2575,51,0,0,946,0,720,251,0,26351.9,0.0793887,51,51,0,5214,2132,76,100,1931,593,51,3050,258,9461,5769009,0,0
217,340461476,1000,7570,201,2085,5284,10467,10119,248734,324720,162360,2449,48,0,0,1002,0,735,219,0,26546.2,0.0794401,48,48,0,5284,2085,87,114,1879,522,48,3001,307,9192,6604396,0,0
218,340461476,1000,7513,199,2069,5245,10451,10207,248745,331560,165780,2552,63,0,0,955,0,740,272,0,26538.4,0.081751,63,63,0,5245,2069,90,109,1960,529,63,2975,307,9046,6516164,0,0
219,340461476,1000,7509,206,2001,5302,10458,10153,248961,340120,170060,2533,68,0,0,997,0,731,270,0,26325.5,0.080041,68,68,0,5302,2001,98,108,1916,549,68,2852,322,8788,7004317,0,0
220,340461476,1000,7577,218,1922,5437,10477,10210,248527,323640,161820,2528,53,0,0,1018,0,669,281,0,26762.5,0.0774006,53,53,0,5437,1922,110,108,1953,522,53,2729,346,8481,7386859,0,0
221,340461476,1000,7536,222,1798,5516,10397,10326,248479,341600,170800,2572,67,0,0,1010,0,771,280,0,26813.3,0.0826921,67,67,0,5516,1798,111,111,1993,512,67,2565,365,7899,7484258,0,0
222,340461476,1000,7573,204,1756,5613,10439,10425,248461,335320,167660,2566,70,0,0,984,0,701,246,0,26834.1,0.0784934,70,70,0,5613,1756,104,100,1997,499,70,2475,358,7621,6898992,0,0
223,340461476,1000,7575,214,1638,5723,10435,10468,249007,326240,163120,2495,62,0,0,969,0,684,283,0,26290.8,0.0800254,62,62,0,5723,1638,107,107,1977,456,62,2301,354,7047,7228190,0,0
224,340461476,1000,7688,216,1609,5863,10459,10401,248610,353800,176900,2592,69,0,0,1044,0,682,249,0,26690.3,0.0805872,69,69,0,5863,1609,100,116,2099,424,69,2249,343,6885,6899892,0,0
225,340461476,1000,7699,217,1542,5940,10450,10250,249052,340960,170480,2600,74,0,0,1009,0,742,256,0,26250.8,0.0754391,74,74,0,5940,1542,108,109,2088,438,74,2134,372,6529,6866896,0,0
226,340461476,1000,7711,216,1476,6019,10470,10085,248672,330280,165140,2514,55,0,0,1040,0,760,268,0,26633.2,0.0769909,55,55,0,6019,1476,118,98,2074,385,55,1990,393,6108,7512930,0,0
227,340461476,1000,7716,209,1394,6113,10460,10227,248595,355760,177880,2667,73,0,0,1017,0,735,277,0,26712.5,0.0806383,73,73,0,6113,1394,114,95,2217,377,73,1871,365,5760,7318530,0,0
228,340461476,1000,7731,198,1390,6143,10447,10208,248711,348720,174360,2635,75,0,0,1019,0,725,279,0,26598.8,0.0750858,75,75,0,6143,1390,112,86,2191,369,75,1852,329,5661,6630589,0,0
229,340461476,1000,7718,198,1360,6160,10485,10189,248507,337720,168860,2567,58,0,0,971,0,747,237,0,26804.9,0.0762754,58,58,0,6160,1360,117,81,2165,344,58,1827,338,5588,6666571,0,0
230,340461476,1000,7650,188,1362,6100,10490,10200,248560,358920,179460,2606,65,0,0,974,0,741,301,0,26754,0.0793702,65,65,0,6100,1362,115,73,2187,354,65,1830,324,5562,6451384,0,0
231,340461476,1000,7645,176,1328,6141,10532,10122,248881,348000,174000,2569,66,0,0,1022,0,735,292,0,26435,0.0745402,66,66,0,6141,1328,105,71,2159,344,66,1787,311,5462,6009145,0,0
232,340461476,1000,7628,173,1361,6094,10468,10024,248948,352560,176280,2638,57,0,0,968,0,713,272,0,26369.9,0.0759626,57,57,0,6094,1361,104,69,2253,328,57,1825,332,5515,6071094,0,0
233,340461476,1000,7616,167,1414,6035,10476,9965,248387,345280,172640,2534,52,0,0,982,0,721,273,0,26932.7,0.0747954,52,52,0,6035,1414,100,67,2141,341,52,1891,322,5651,5991653,0,0
234,340461476,1000,7614,165,1511,5938,10425,10134,248755,336920,168460,2503,44,0,0,971,0,741,232,0,26566.5,0.0780025,44,44,0,5938,1511,95,70,2114,345,44,2037,291,5996,5527456,0,0
235,340461476,1000,7546,157,1587,5802,10426,10125,248660,352880,176440,2565,54,0,0,955,0,764,259,0,26663.2,0.0788511,54,54,0,5802,1587,89,68,2164,347,54,2119,270,6287,5183590,0,0
236,340461476,1000,7522,138,1722,5662,10380,10251,248771,342560,171280,2542,45,0,0,949,0,692,281,0,26553.9,0.0755589,45,45,0,5662,1722,80,58,2111,386,45,2302,243,6785,4683470,0,0
237,340461476,1000,7594,129,1818,5647,10349,10303,248452,337400,168700,2485,41,0,0,1023,0,709,242,0,26874.5,0.077516,41,41,0,5647,1818,59,70,2021,423,41,2469,209,7241,3900284,0,0
238,340461476,1000,7573,132,1955,5486,10394,10274,248788,349040,174520,2623,37,0,0,998,0,735,284,0,26540,0.0796517,37,37,0,5486,1955,63,69,2159,427,37,2662,210,7856,3959934,0,0
239,340461476,1000,7562,140,2122,5300,10383,10323,248606,336320,168160,2548,36,0,0,955,0,718,248,0,26723.5,0.0760371,36,36,0,5300,2122,69,71,2049,463,36,2939,230,8524,4521353,0,0
240,340461476,1000,7594,154,2271,5169,10368,10273,248980,336120,168060,2507,49,0,0,1007,0,724,251,0,26350.9,0.0794585,49,49,0,5169,2271,81,73,1967,491,49,3212,238,9210,4912033,0,0
241,340461476,1000,7647,153,2528,4966,10458,10148,248639,348000,174000,2626,47,0,0,997,0,678,266,0,26693.3,0.0783973,47,47,0,4966,2528,73,80,2040,539,47,3669,249,10454,5194194,0,0
242,340461476,1000,7624,155,2695,4774,10438,10150,248518,327000,163500,2494,47,0,0,956,0,714,265,0,26815.6,0.0767048,47,47,0,4774,2695,75,80,1881,566,47,4045,254,11432,5203777,0,0
243,340461476,1000,7634,146,2892,4596,10407,10248,248308,332520,166260,2512,50,0,0,967,0,675,282,0,27026.9,0.082005,50,50,0,4596,2892,61,85,1845,617,50,4485,244,12395,4921062,0,0
244,340461476,1000,7573,143,3096,4334,10412,10194,248665,347680,173840,2627,42,0,0,961,0,751,271,0,26671.2,0.081279,42,42,0,4334,3096,54,89,1842,743,42,4979,259,13661,4741457,0,0
245,340461476,1000,7563,129,3351,4083,10399,10337,248533,321120,160560,2506,47,0,0,959,0,718,251,0,26804.3,0.0767118,47,47,0,4083,3351,38,91,1745,714,47,5556,214,14812,3985450,0,0
246,340461476,1000,7489,123,3547,3819,10457,10354,249022,316760,158380,2489,37,0,0,940,0,747,267,0,26316.5,0.0834714,37,37,0,3819,3547,30,93,1688,764,37,6070,202,15909,3845573,0,0
247,340461476,1000,7465,115,3681,3669,10507,10280,248612,333600,166800,2568,39,0,0,1017,0,740,301,0,26727.6,0.0830802,39,39,0,3669,3681,26,89,1623,906,39,6598,213,17084,3554561,0,0
248,340461476,1000,7442,117,3883,3442,10390,10186,249124,311200,155600,2559,44,0,0,962,0,727,258,0,26216.7,0.0801187,44,44,0,3442,3883,22,95,1619,896,44,7296,227,18500,3812176,0,0
249,340461476,1000,7462,118,4023,3321,10510,10072,248679,302480,151240,2451,35,0,0,1001,0,713,268,0,26662.7,0.0842438,35,35,0,3321,4023,17,101,1509,907,35,7877,233,19602,4220479,0,0
250,340461476,1000,7510,134,4231,3145,10495,10096,248729,314960,157480,2581,33,0,0,960,0,659,253,0,26613.7,0.0881469,33,33,0,3145,4231,16,118,1546,1002,33,8703,279,21206,4578902,0,0
251,340461476,1000,7560,146,4335,3079,10522,9955,248999,316480,158240,2536,46,0,0,1025,0,724,251,0,26344.7,0.0844986,46,46,0,3079,4335,12,134,1434,1056,46,9265,280,22436,4634515,0,0
252,340461476,1000,7480,151,4464,2865,10441,10103,248789,300120,150060,2539,45,0,0,914,0,722,272,0,26555.6,0.0832427,45,45,0,2865,4464,14,137,1427,1067,45,9998,285,23800,4761252,0,0
253,340461476,1000,7534,158,4578,2798,10486,10134,248787,317240,158620,2511,45,0,0,1002,0,710,238,0,26558.4,0.0884831,45,45,0,2798,4578,13,145,1338,1128,45,10734,310,25041,5074469,0,0
254,340461476,1000,7598,179,4671,2748,10439,10162,248473,311000,155500,2563,48,0,0,1016,0,702,250,0,26873.3,0.0837172,48,48,0,2748,4671,13,166,1339,1176,48,11505,339,26486,5849166,0,0
255,340461476,1000,7615,204,4823,2588,10441,10087,248511,304480,152240,2527,53,0,0,944,0,684,243,0,26836.1,0.0864093,53,53,0,2588,4823,16,188,1330,1144,53,12412,367,27945,6713143,0,0
256,340461476,1000,7565,219,4823,2523,10421,10223,248892,310560,155280,2507,61,0,0,977,0,762,265,0,26455.9,0.0881375,61,61,0,2523,4823,14,205,1249,1197,61,13000,413,28679,7358328,0,0
257,340461476,1000,7559,244,4886,2429,10428,10239,248916,318040,159020,2573,67,0,0,984,0,729,261,0,26432.7,0.0851876,67,67,0,2429,4886,7,237,1270,1236,67,13738,507,29725,8589618,0,0
258,340461476,1000,7602,283,4962,2357,10448,10210,248740,303520,151760,2531,68,0,0,983,0,697,243,0,26609.4,0.0831111,68,68,0,2357,4962,9,274,1233,1230,68,14533,603,31115,10500731,0,0
259,340461476,1000,7552,297,4996,2259,10413,10192,248555,303640,151820,2538,94,0,0,942,0,725,267,0,26795.1,0.0876694,94,94,0,2259,4996,10,287,1208,1236,94,15000,709,31750,10904440,0,0
260,340461476,1000,7573,292,5045,2236,10435,10152,248996,308800,154400,2537,91,0,0,1007,0,707,279,0,26354.8,0.0882464,91,91,0,2236,5045,9,283,1167,1279,91,15736,736,32638,10172110,0,0
261,340461476,1000,7507,324,5054,2129,10449,10120,248201,310120,155060,2619,102,0,0,965,0,739,292,0,27150.5,0.0853459,102,102,0,2129,5054,7,317,1239,1278,102,16229,827,33146,11642523,0,0
262,340461476,1000,7468,328,5056,2084,10412,10052,248671,302000,151000,2517,96,0,0,950,0,692,297,0,26681.1,0.0875483,96,96,0,2084,5056,6,322,1154,1267,96,16748,932,33853,12353937,0,0
263,340461476,1000,7455,347,5012,2096,10311,10042,248723,292480,146240,2468,103,0,0,976,0,726,263,0,26629.7,0.088348,103,103,0,2096,5012,5,342,1122,1243,103,17046,1053,34182,13608949,0,0
264,340461476,1000,7473,357,5037,2079,10360,9970,248631,308200,154100,2586,108,0,0,1017,0,723,276,0,26722.3,0.091048,108,108,0,2079,5037,4,353,1141,1337,108,17483,1108,34876,13816431,0,0
265,340461476,1000,7464,376,5045,2043,10312,9994,249060,298000,149000,2547,110,0,0,999,0,728,280,0,26293.9,0.0867045,110,110,0,2043,5045,5,371,1191,1246,110,17814,1298,35248,15415117,0,0
266,340461476,1000,7397,395,5034,1968,10301,10139,249052,288880,144440,2472,116,0,0,919,0,699,287,0,26302.4,0.0882345,116,116,0,1968,5034,7,388,1153,1203,116,18076,1407,35502,16718511,0,0
267,340461476,1000,7325,409,4966,1950,10340,10171,248631,302400,151200,2495,134,0,0,956,0,733,295,0,26724,0.0910497,134,134,0,1950,4966,3,406,1049,1312,134,18271,1479,35488,17242125,0,0
268,340461476,1000,7319,419,4977,1923,10298,10340,248574,301480,150740,2522,130,0,0,949,0,688,267,0,26781.5,0.0883729,130,130,0,1923,4977,1,418,1119,1273,130,18619,1635,36031,17850955,0,0
269,340461476,1000,7355,435,4980,1940,10265,10364,248648,287040,143520,2433,128,0,0,951,0,674,241,0,26708,0.0888333,128,128,0,1940,4980,1,434,1102,1203,128,18663,1807,36155,18720733,0,0
270,340461476,1000,7418,437,4885,2096,10329,10273,248507,291560,145780,2454,131,0,0,1056,0,715,278,0,26849.4,0.0930462,131,131,0,2096,4885,2,435,1024,1299,131,18572,2000,35893,19561766,0,0
271,340461476,1000,7464,446,4948,2070,10307,10276,248778,298760,149380,2583,131,0,0,1014,0,686,282,0,26578.9,0.0920889,131,131,0,2070,4948,3,443,1182,1270,131,18626,2151,35924,19824438,0,0
