Time,NodeID,Species,MicrosporidiaStrain,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG
530,340461476,SillySkeeter2,NoMicrosporidia,511,104,113,294,2082,2438,11728,45840
530,340461476,SillySkeeter2,Strain_C,449,259,70,120,514,0,0,0
530,340461476,SillySkeeter2,Strain_D,9701,0,0,9701,11887,10859,70360,388600
531,340461476,SillySkeeter,NoMicrosporidia,4330,526,1034,2770,5928,5347,32481,156609
531,340461476,SillySkeeter,Strain_A,655,73,161,421,942,913,5258,20664
531,340461476,SillySkeeter,Strain_B,5261,326,727,4208,6920,7171,44551,220407
531,340461476,SillySkeeter2,NoMicrosporidia,480,101,107,272,2013,2462,11115,45680
531,340461476,SillySkeeter2,Strain_C,424,254,59,111,511,0,0,0
531,340461476,SillySkeeter2,Strain_D,9682,0,0,9682,11936,11076,70895,384600
532,340461476,SillySkeeter,NoMicrosporidia,4321,517,998,2806,5933,5304,32414,154107
532,340461476,SillySkeeter,Strain_A,666,71,168,427,930,906,5124,23888
532,340461476,SillySkeeter,Strain_B,5312,328,734,4250,6988,7089,44622,208325
532,340461476,SillySkeeter2,NoMicrosporidia,451,96,105,250,1930,2352,10681,48720
532,340461476,SillySkeeter2,Strain_C,404,241,59,104,506,0,0,0
532,340461476,SillySkeeter2,Strain_D,9648,0,0,9648,12002,11053,71432,387400
533,340461476,SillySkeeter,NoMicrosporidia,4259,514,1016,2729,5885,5257,32467,151549
533,340461476,SillySkeeter,Strain_A,652,72,168,412,951,901,5089,23772
533,340461476,SillySkeeter,Strain_B,5329,335,724,4270,7023,7239,44434,224999
533,340461476,SillySkeeter2,NoMicrosporidia,423,89,100,234,1882,2317,10229,41680
533,340461476,SillySkeeter2,Strain_C,392,231,59,102,501,0,0,0
533,340461476,SillySkeeter2,Strain_D,9723,0,0,9723,11992,11027,71618,368600
534,340461476,SillySkeeter,NoMicrosporidia,4200,519,994,2687,5871,5279,32258,151298
534,340461476,SillySkeeter,Strain_A,640,80,156,404,957,921,4998,22047
534,340461476,SillySkeeter,Strain_B,5353,336,733,4284,7122,7248,44684,222335
534,340461476,SillySkeeter2,NoMicrosporidia,383,83,86,214,1821,2225,9831,41120
534,340461476,SillySkeeter2,Strain_C,380,232,48,100,494,0,0,0
534,340461476,SillySkeeter2,Strain_D,9673,0,0,9673,12016,11152,72185,391400
535,340461476,SillySkeeter,NoMicrosporidia,4189,541,960,2688,5800,5245,32172,151469
535,340461476,SillySkeeter,Strain_A,673,76,147,450,969,877,4975,23999
535,340461476,SillySkeeter,Strain_B,5399,336,721,4342,7075,7302,44768,221692
535,340461476,SillySkeeter2,NoMicrosporidia,357,76,82,199,1773,2102,9434,36640
535,340461476,SillySkeeter2,Strain_C,363,222,46,95,491,0,0,0
535,340461476,SillySkeeter2,Strain_D,9775,0,0,9775,12049,10984,72682,389000
536,340461476,SillySkeeter,NoMicrosporidia,4207,534,988,2685,5829,5281,32181,155643
536,340461476,SillySkeeter,Strain_A,682,80,160,442,953,846,4965,27037
536,340461476,SillySkeeter,Strain_B,5397,345,727,4325,7029,7408,45065,222840
536,340461476,SillySkeeter2,NoMicrosporidia,334,77,71,186,1675,2066,9019,35600
536,340461476,SillySkeeter2,Strain_C,355,218,42,95,487,0,0,0
536,340461476,SillySkeeter2,Strain_D,9738,0,0,9738,11997,11192,72994,381000
537,340461476,SillySkeeter,NoMicrosporidia,4142,536,1003,2603,5829,5312,32001,143777
537,340461476,SillySkeeter,Strain_A,684,82,153,449,924,856,4978,20225
537,340461476,SillySkeeter,Strain_B,5452,358,714,4380,7127,7276,44937,223678
537,340461476,SillySkeeter2,NoMicrosporidia,314,75,68,171,1679,2071,8535,34440
537,340461476,SillySkeeter2,Strain_C,349,215,40,94,482,0,0,0
537,340461476,SillySkeeter2,Strain_D,9671,0,0,9671,12052,11279,73459,381800
538,340461476,SillySkeeter,NoMicrosporidia,4123,522,977,2624,5826,5267,31888,152053
538,340461476,SillySkeeter,Strain_A,658,83,146,429,923,890,4809,21143
538,340461476,SillySkeeter,Strain_B,5512,360,720,4432,7141,7357,45244,227484
538,340461476,SillySkeeter2,NoMicrosporidia,293,72,58,163,1620,2070,8153,32080
538,340461476,SillySkeeter2,Strain_C,338,203,41,94,477,0,0,0
538,340461476,SillySkeeter2,Strain_D,9748,0,0,9748,12088,11423,73824,392800
539,340461476,SillySkeeter,NoMicrosporidia,4103,541,967,2595,5722,5233,31867,149278
539,340461476,SillySkeeter,Strain_A,668,77,147,444,955,858,4737,24517
539,340461476,SillySkeeter,Strain_B,5509,368,732,4409,7205,7400,45536,216045
539,340461476,SillySkeeter2,NoMicrosporidia,277,69,52,156,1571,1989,7758,30320
539,340461476,SillySkeeter2,Strain_C,327,200,43,84,474,0,0,0
539,340461476,SillySkeeter2,Strain_D,9682,0,0,9682,12086,11805,74066,388400
540,340461476,SillySkeeter,NoMicrosporidia,4110,525,938,2647,5739,5352,31625,150397
540,340461476,SillySkeeter,Strain_A,641,73,152,416,946,836,4760,24759
540,340461476,SillySkeeter,Strain_B,5510,370,732,4408,7227,7310,45748,227484
540,340461476,SillySkeeter2,NoMicrosporidia,265,66,44,155,1531,1855,7400,30560
540,340461476,SillySkeeter2,Strain_C,314,194,38,82,470,0,0,0
540,340461476,SillySkeeter2,Strain_D,9776,0,0,9776,12124,11758,74864,393000
541,340461476,SillySkeeter,NoMicrosporidia,4066,522,934,2610,5760,5377,31493,137202
541,340461476,SillySkeeter,Strain_A,659,76,156,427,951,810,4828,22777
541,340461476,SillySkeeter,Strain_B,5536,359,739,4438,7250,7367,45879,232581
541,340461476,SillySkeeter2,NoMicrosporidia,248,63,41,144,1465,1698,7033,29120
541,340461476,SillySkeeter2,Strain_C,308,193,36,79,464,0,0,0
541,340461476,SillySkeeter2,Strain_D,9800,0,0,9800,12222,11822,75081,380600
542,340461476,SillySkeeter,NoMicrosporidia,4001,496,948,2557,5707,5375,30923,147503
542,340461476,SillySkeeter,Strain_A,666,79,163,424,929,814,4766,20783
542,340461476,SillySkeeter,Strain_B,5557,366,710,4481,7320,7388,46330,221394
542,340461476,SillySkeeter2,NoMicrosporidia,242,58,45,139,1408,1541,6791,27400
542,340461476,SillySkeeter2,Strain_C,303,185,34,84,460,0,0,0
542,340461476,SillySkeeter2,Strain_D,9897,0,0,9897,12299,11946,75214,391200
543,340461476,SillySkeeter,NoMicrosporidia,3939,484,948,2507,5640,5432,30852,147551
543,340461476,SillySkeeter,Strain_A,657,74,166,417,915,786,4743,23603
543,340461476,SillySkeeter,Strain_B,5571,369,692,4510,7408,7371,46340,229846
543,340461476,SillySkeeter2,NoMicrosporidia,234,57,41,136,1336,1505,6462,24360
543,340461476,SillySkeeter2,Strain_C,298,179,36,83,456,0,0,0
543,340461476,SillySkeeter2,Strain_D,9907,0,0,9907,12387,11859,75623,376200
544,340461476,SillySkeeter,NoMicrosporidia,3990,500,903,2587,5641,5352,30748,135715
544,340461476,SillySkeeter,Strain_A,657,76,160,421,883,808,4761,22360
544,340461476,SillySkeeter,Strain_B,5588,373,696,4519,7339,7377,46700,232325
544,340461476,SillySkeeter2,NoMicrosporidia,220,52,39,129,1258,1484,6025,31280
544,340461476,SillySkeeter2,Strain_C,287,172,39,76,451,0,0,0
544,340461476,SillySkeeter2,Strain_D,9920,0,0,9920,12387,11915,75771,394000
545,340461476,SillySkeeter,NoMicrosporidia,3992,503,914,2575,5669,5268,30260,137163
545,340461476,SillySkeeter,Strain_A,634,68,162,404,869,820,4719,24030
545,340461476,SillySkeeter,Strain_B,5619,361,697,4561,7365,7493,47038,218327
545,340461476,SillySkeeter2,NoMicrosporidia,197,52,33,112,1218,1450,5919,24040
545,340461476,SillySkeeter2,Strain_C,278,166,40,72,446,0,0,0
545,340461476,SillySkeeter2,Strain_D,9924,0,0,9924,12460,11958,76124,387800
546,340461476,SillySkeeter,NoMicrosporidia,3997,496,930,2571,5655,5273,30095,150757
546,340461476,SillySkeeter,Strain_A,634,72,152,410,892,776,4775,20573
546,340461476,SillySkeeter,Strain_B,5620,354,711,4555,7329,7423,47241,234910
546,340461476,SillySkeeter2,NoMicrosporidia,191,45,34,112,1153,1409,5680,25800
546,340461476,SillySkeeter2,Strain_C,266,157,44,65,438,0,0,0
546,340461476,SillySkeeter2,Strain_D,9953,0,0,9953,12563,12089,76217,402000
547,340461476,SillySkeeter,NoMicrosporidia,3972,497,928,2547,5648,5334,30105,140679
547,340461476,SillySkeeter,Strain_A,623,72,146,405,886,769,4709,23997
547,340461476,SillySkeeter,Strain_B,5589,372,736,4481,7309,7668,47167,235924
547,340461476,SillySkeeter2,NoMicrosporidia,181,44,34,103,1127,1325,5549,21280
547,340461476,SillySkeeter2,Strain_C,258,155,43,60,434,0,0,0
547,340461476,SillySkeeter2,Strain_D,9969,0,0,9969,12633,12092,76665,391800
548,340461476,SillySkeeter,NoMicrosporidia,4006,486,904,2616,5613,5258,29819,138576
548,340461476,SillySkeeter,Strain_A,624,74,150,400,877,826,4687,23259
548,340461476,SillySkeeter,Strain_B,5608,368,726,4514,7295,7645,47520,221805
548,340461476,SillySkeeter2,NoMicrosporidia,162,38,30,94,1082,1237,5279,25560
548,340461476,SillySkeeter2,Strain_C,250,149,43,58,431,0,0,0
548,340461476,SillySkeeter2,Strain_D,9996,0,0,9996,12622,12188,76697,394600
549,340461476,SillySkeeter,NoMicrosporidia,4019,479,922,2618,5567,5229,29600,144395
549,340461476,SillySkeeter,Strain_A,626,74,159,393,886,793,4728,22329
549,340461476,SillySkeeter,Strain_B,5672,370,727,4575,7318,7675,47548,236996
549,340461476,SillySkeeter2,NoMicrosporidia,160,42,27,91,1017,1149,5152,20720
549,340461476,SillySkeeter2,Strain_C,244,148,40,56,426,0,0,0
549,340461476,SillySkeeter2,Strain_D,10033,0,0,10033,12673,12268,76624,415600
550,340461476,SillySkeeter,NoMicrosporidia,3961,475,883,2603,5552,5259,29384,142892
550,340461476,SillySkeeter,Strain_A,617,83,156,378,876,765,4735,20232
550,340461476,SillySkeeter,Strain_B,5656,362,737,4557,7326,7826,47790,227236
550,340461476,SillySkeeter2,NoMicrosporidia,153,44,22,87,976,1087,4983,18960
550,340461476,SillySkeeter2,Strain_C,234,138,39,57,424,0,0,0
550,340461476,SillySkeeter2,Strain_D,9999,0,0,9999,12739,12312,77152,388800
551,340461476,SillySkeeter,NoMicrosporidia,3990,477,856,2657,5578,5147,29464,134293
551,340461476,SillySkeeter,Strain_A,617,88,146,383,875,780,4663,23147
551,340461476,SillySkeeter,Strain_B,5733,344,748,4641,7335,7680,47714,239680
551,340461476,SillySkeeter2,NoMicrosporidia,136,39,22,75,901,993,4801,20120
551,340461476,SillySkeeter2,Strain_C,233,138,37,58,419,0,0,0
551,340461476,SillySkeeter2,Strain_D,10124,0,0,10124,12698,12479,77178,386200
552,340461476,SillySkeeter,NoMicrosporidia,4012,477,886,2649,5552,5094,29156,148639
552,340461476,SillySkeeter,Strain_A,615,82,140,393,881,767,4654,23357
552,340461476,SillySkeeter,Strain_B,5745,344,775,4626,7358,7683,48298,224084
552,340461476,SillySkeeter2,NoMicrosporidia,124,38,26,60,837,976,4713,21320
552,340461476,SillySkeeter2,Strain_C,217,134,31,52,414,0,0,0
552,340461476,SillySkeeter2,Strain_D,10143,0,0,10143,12709,12488,77447,409200
553,340461476,SillySkeeter,NoMicrosporidia,3961,486,853,2622,5559,4902,29434,144923
553,340461476,SillySkeeter,Strain_A,615,79,145,391,866,805,4596,21099
553,340461476,SillySkeeter,Strain_B,5740,340,760,4640,7393,7756,47807,230938
553,340461476,SillySkeeter2,NoMicrosporidia,117,37,22,58,793,963,4553,15120
553,340461476,SillySkeeter2,Strain_C,212,133,29,50,407,0,0,0
553,340461476,SillySkeeter2,Strain_D,10084,0,0,10084,12840,12535,77620,403800
554,340461476,SillySkeeter,NoMicrosporidia,3958,470,851,2637,5564,4824,29465,135019
554,340461476,SillySkeeter,Strain_A,604,81,139,384,836,798,4546,21052
554,340461476,SillySkeeter,Strain_B,5763,354,755,4654,7450,7652,47953,234089
554,340461476,SillySkeeter2,NoMicrosporidia,104,31,21,52,743,919,4279,18360
554,340461476,SillySkeeter2,Strain_C,203,133,26,44,405,0,0,0
554,340461476,SillySkeeter2,Strain_D,10092,0,0,10092,12869,12601,77696,387800
555,340461476,SillySkeeter,NoMicrosporidia,3938,466,864,2608,5535,4770,29393,139491
555,340461476,SillySkeeter,Strain_A,609,84,132,393,838,798,4501,23551
555,340461476,SillySkeeter,Strain_B,5751,367,773,4611,7506,7662,48068,229598
555,340461476,SillySkeeter2,NoMicrosporidia,92,29,20,43,674,854,4160,17480
555,340461476,SillySkeeter2,Strain_C,195,128,24,43,402,0,0,0
555,340461476,SillySkeeter2,Strain_D,10115,0,0,10115,12977,12595,77571,410400
556,340461476,SillySkeeter,NoMicrosporidia,3939,462,874,2603,5498,4700,29383,149083
556,340461476,SillySkeeter,Strain_A,628,84,130,414,833,785,4568,21945
556,340461476,SillySkeeter,Strain_B,5714,371,810,4533,7503,7830,48037,244812
556,340461476,SillySkeeter2,NoMicrosporidia,84,25,22,37,659,887,3988,14120
556,340461476,SillySkeeter2,Strain_C,189,125,24,40,399,0,0,0
556,340461476,SillySkeeter2,Strain_D,10180,0,0,10180,12992,12629,78041,408400
557,340461476,SillySkeeter,NoMicrosporidia,3825,455,902,2468,5395,4843,29380,134004
557,340461476,SillySkeeter,Strain_A,635,79,127,429,825,786,4547,22842
557,340461476,SillySkeeter,Strain_B,5717,360,789,4568,7547,7759,48067,227154
557,340461476,SillySkeeter2,NoMicrosporidia,79,24,20,35,627,859,3790,14160
557,340461476,SillySkeeter2,Strain_C,180,119,23,38,395,0,0,0
557,340461476,SillySkeeter2,Strain_D,10217,0,0,10217,13051,12730,78084,406000
558,340461476,SillySkeeter,NoMicrosporidia,3799,442,924,2433,5361,4877,29118,138283
558,340461476,SillySkeeter,Strain_A,627,75,129,423,816,771,4672,19942
558,340461476,SillySkeeter,Strain_B,5795,373,771,4651,7479,7736,48235,236375
558,340461476,SillySkeeter2,NoMicrosporidia,65,22,16,27,605,842,3615,14560
558,340461476,SillySkeeter2,Strain_C,172,113,28,31,390,0,0,0
558,340461476,SillySkeeter2,Strain_D,10245,0,0,10245,13117,12759,78154,397200
559,340461476,SillySkeeter,NoMicrosporidia,3809,439,933,2437,5271,4809,29115,139353
559,340461476,SillySkeeter,Strain_A,618,82,134,402,842,772,4606,22389
559,340461476,SillySkeeter,Strain_B,5828,378,796,4654,7513,7615,48395,236018
559,340461476,SillySkeeter2,NoMicrosporidia,54,21,11,22,552,848,3476,12280
559,340461476,SillySkeeter2,Strain_C,162,107,27,28,387,0,0,0
559,340461476,SillySkeeter2,Strain_D,10210,0,0,10210,13173,12711,78608,415800
560,340461476,SillySkeeter,NoMicrosporidia,3780,453,906,2421,5248,4860,29002,135832
560,340461476,SillySkeeter,Strain_A,605,77,133,395,861,813,4578,20460
560,340461476,SillySkeeter,Strain_B,5803,372,811,4620,7633,7596,48723,238868
560,340461476,SillySkeeter2,NoMicrosporidia,51,21,10,20,566,791,3212,12800
560,340461476,SillySkeeter2,Strain_C,158,101,29,28,382,0,0,0
560,340461476,SillySkeeter2,Strain_D,10208,0,0,10208,13280,12627,78998,406200
561,340461476,SillySkeeter,NoMicrosporidia,3793,464,878,2451,5250,4821,28844,130587
561,340461476,SillySkeeter,Strain_A,609,78,123,408,858,799,4486,20019
561,340461476,SillySkeeter,Strain_B,5818,382,814,4622,7627,7704,48739,229154
561,340461476,SillySkeeter2,NoMicrosporidia,50,18,12,20,562,770,3052,10160
561,340461476,SillySkeeter2,Strain_C,155,100,25,30,380,0,0,0
561,340461476,SillySkeeter2,Strain_D,10231,0,0,10231,13263,12571,78949,405000
562,340461476,SillySkeeter,NoMicrosporidia,3813,465,868,2480,5191,4818,28776,137393
562,340461476,SillySkeeter,Strain_A,594,71,126,397,846,770,4439,19710
562,340461476,SillySkeeter,Strain_B,5807,386,826,4595,7561,7842,48904,237777
562,340461476,SillySkeeter2,NoMicrosporidia,50,18,11,21,546,710,2889,11800
562,340461476,SillySkeeter2,Strain_C,150,98,24,28,375,0,0,0
562,340461476,SillySkeeter2,Strain_D,10243,0,0,10243,13188,12631,79428,410600
563,340461476,SillySkeeter,NoMicrosporidia,3790,475,891,2424,5134,4814,28715,136807
563,340461476,SillySkeeter,Strain_A,603,61,129,413,862,756,4353,20378
563,340461476,SillySkeeter,Strain_B,5779,396,791,4592,7627,8009,48895,237015
563,340461476,SillySkeeter2,NoMicrosporidia,50,18,8,24,507,698,2748,10400
563,340461476,SillySkeeter2,Strain_C,145,95,21,29,371,0,0,0
563,340461476,SillySkeeter2,Strain_D,10242,0,0,10242,13264,12723,79150,409400
564,340461476,SillySkeeter,NoMicrosporidia,3760,469,883,2408,5151,4925,28601,130430
564,340461476,SillySkeeter,Strain_A,610,63,144,403,854,731,4368,19452
564,340461476,SillySkeeter,Strain_B,5785,399,776,4610,7656,7838,49340,237198
564,340461476,SillySkeeter2,NoMicrosporidia,49,19,9,21,492,683,2616,9160
564,340461476,SillySkeeter2,Strain_C,140,92,19,29,370,0,0,0
564,340461476,SillySkeeter2,Strain_D,10267,0,0,10267,13244,12797,79652,406000
565,340461476,SillySkeeter,NoMicrosporidia,3737,470,866,2401,5154,4903,28315,133219
565,340461476,SillySkeeter,Strain_A,618,69,153,396,849,692,4295,20502
565,340461476,SillySkeeter,Strain_B,5821,371,793,4657,7694,7873,49321,236879
565,340461476,SillySkeeter2,NoMicrosporidia,46,20,7,19,470,597,2503,10120
565,340461476,SillySkeeter2,Strain_C,134,90,19,25,367,0,0,0
565,340461476,SillySkeeter2,Strain_D,10167,0,0,10167,13356,12750,79707,412200
566,340461476,SillySkeeter,NoMicrosporidia,3707,482,859,2366,5146,4888,28379,135841
566,340461476,SillySkeeter,Strain_A,602,71,153,378,839,682,4333,18919
566,340461476,SillySkeeter,Strain_B,5885,376,818,4691,7671,7980,49409,237760
566,340461476,SillySkeeter2,NoMicrosporidia,42,18,5,19,456,583,2361,10720
566,340461476,SillySkeeter2,Strain_C,130,91,16,23,366,0,0,0
566,340461476,SillySkeeter2,Strain_D,10175,0,0,10175,13359,12710,80107,407200
567,340461476,SillySkeeter,NoMicrosporidia,3660,470,859,2331,5069,4889,28370,130675
567,340461476,SillySkeeter,Strain_A,594,69,150,375,829,703,4258,21473
567,340461476,SillySkeeter,Strain_B,5999,390,821,4788,7717,7878,49433,232532
567,340461476,SillySkeeter2,NoMicrosporidia,36,16,4,16,465,567,2229,9240
567,340461476,SillySkeeter2,Strain_C,128,91,14,23,366,0,0,0
567,340461476,SillySkeeter2,Strain_D,10231,0,0,10231,13306,12837,79591,402000
568,340461476,SillySkeeter,NoMicrosporidia,3727,480,866,2381,5108,4785,28347,127620
568,340461476,SillySkeeter,Strain_A,581,65,149,367,835,709,4265,20225
568,340461476,SillySkeeter,Strain_B,5940,401,822,4717,7706,7985,49451,240435
568,340461476,SillySkeeter2,NoMicrosporidia,36,16,6,14,451,514,2142,8720
568,340461476,SillySkeeter2,Strain_C,121,88,10,23,362,0,0,0
568,340461476,SillySkeeter2,Strain_D,10215,0,0,10215,13291,12975,79986,415800
569,340461476,SillySkeeter,NoMicrosporidia,3766,476,888,2402,5071,4748,28094,138127
569,340461476,SillySkeeter,Strain_A,591,64,153,374,813,750,4221,21352
569,340461476,SillySkeeter,Strain_B,5981,401,817,4763,7808,7853,49689,246401
569,340461476,SillySkeeter2,NoMicrosporidia,28,11,6,11,402,513,2064,9320
569,340461476,SillySkeeter2,Strain_C,114,83,9,22,357,0,0,0
569,340461476,SillySkeeter2,Strain_D,10253,0,0,10253,13269,13146,79929,422400
570,340461476,SillySkeeter,NoMicrosporidia,3746,472,890,2384,5050,4775,28065,129082
570,340461476,SillySkeeter,Strain_A,575,64,147,364,815,756,4249,20902
570,340461476,SillySkeeter,Strain_B,6019,404,775,4840,7815,7929,49726,239056
570,340461476,SillySkeeter2,NoMicrosporidia,21,9,6,6,396,500,1976,6960
570,340461476,SillySkeeter2,Strain_C,113,86,5,22,356,0,0,0
570,340461476,SillySkeeter2,Strain_D,10229,0,0,10229,13347,13255,79998,395400
571,340461476,SillySkeeter,NoMicrosporidia,3703,464,851,2388,5031,4761,27960,130056
571,340461476,SillySkeeter,Strain_A,586,67,137,382,834,767,4197,22362
571,340461476,SillySkeeter,Strain_B,5953,396,766,4791,7836,8054,49786,239342
571,340461476,SillySkeeter2,NoMicrosporidia,20,8,6,6,370,439,1886,8680
571,340461476,SillySkeeter2,Strain_C,107,81,7,19,352,0,0,0
571,340461476,SillySkeeter2,Strain_D,10157,0,0,10157,13405,13301,79967,397400
572,340461476,SillySkeeter,NoMicrosporidia,3684,456,830,2398,5040,4711,27888,129848
572,340461476,SillySkeeter,Strain_A,584,70,141,373,821,744,4280,18942
572,340461476,SillySkeeter,Strain_B,5933,390,748,4795,7870,8230,49821,241410
572,340461476,SillySkeeter2,NoMicrosporidia,16,4,7,5,352,399,1887,6320
572,340461476,SillySkeeter2,Strain_C,104,76,7,21,349,0,0,0
572,340461476,SillySkeeter2,Strain_D,10152,0,0,10152,13361,13249,80292,410400
573,340461476,SillySkeeter,NoMicrosporidia,3686,449,834,2403,5045,4659,27796,136505
573,340461476,SillySkeeter,Strain_A,585,76,136,373,836,682,4284,19622
573,340461476,SillySkeeter,Strain_B,5904,396,751,4757,7909,8116,50183,236313
573,340461476,SillySkeeter2,NoMicrosporidia,15,4,5,6,331,390,1797,7680
573,340461476,SillySkeeter2,Strain_C,100,74,6,20,348,0,0,0
573,340461476,SillySkeeter2,Strain_D,10134,0,0,10134,13443,13325,80313,418200
574,340461476,SillySkeeter,NoMicrosporidia,3720,464,832,2424,5028,4578,27766,129949
574,340461476,SillySkeeter,Strain_A,578,81,128,369,812,685,4280,23792
574,340461476,SillySkeeter,Strain_B,5963,416,749,4798,7946,8190,49819,237979
574,340461476,SillySkeeter2,NoMicrosporidia,12,3,3,6,313,371,1691,5440
574,340461476,SillySkeeter2,Strain_C,95,71,6,18,347,0,0,0
574,340461476,SillySkeeter2,Strain_D,10170,0,0,10170,13473,13121,80466,388000
575,340461476,SillySkeeter,NoMicrosporidia,3675,470,829,2376,5020,4612,27818,129895
575,340461476,SillySkeeter,Strain_A,583,85,121,377,813,674,4380,18742
575,340461476,SillySkeeter,Strain_B,5988,395,770,4823,7990,8153,49836,245203
575,340461476,SillySkeeter2,NoMicrosporidia,12,3,3,6,294,364,1608,7120
575,340461476,SillySkeeter2,Strain_C,91,68,6,17,341,0,0,0
575,340461476,SillySkeeter2,Strain_D,10202,0,0,10202,13519,13150,80568,395600
576,340461476,SillySkeeter,NoMicrosporidia,3627,472,821,2334,4947,4624,27624,130534
576,340461476,SillySkeeter,Strain_A,562,81,112,369,790,662,4351,21444
576,340461476,SillySkeeter,Strain_B,6007,405,785,4817,8013,8099,49988,238782
576,340461476,SillySkeeter2,NoMicrosporidia,10,4,1,5,289,362,1538,4320
576,340461476,SillySkeeter2,Strain_C,88,65,6,17,336,0,0,0
576,340461476,SillySkeeter2,Strain_D,10217,0,0,10217,13482,13192,80475,406400
577,340461476,SillySkeeter,NoMicrosporidia,3606,459,829,2318,4951,4646,27559,136090
577,340461476,SillySkeeter,Strain_A,540,74,121,345,797,703,4387,19826
577,340461476,SillySkeeter,Strain_B,5995,404,770,4821,8007,8167,50129,240484
577,340461476,SillySkeeter2,NoMicrosporidia,8,2,1,5,279,354,1436,5520
577,340461476,SillySkeeter2,Strain_C,84,63,6,15,332,0,0,0
577,340461476,SillySkeeter2,Strain_D,10158,0,0,10158,13561,13232,80518,405200
578,340461476,SillySkeeter,NoMicrosporidia,3568,463,809,2296,4889,4613,27652,125218
578,340461476,SillySkeeter,Strain_A,549,69,121,359,781,696,4364,19477
578,340461476,SillySkeeter,Strain_B,6058,389,767,4902,8055,8071,50041,230985
578,340461476,SillySkeeter2,NoMicrosporidia,8,3,1,4,263,336,1368,5320
578,340461476,SillySkeeter2,Strain_C,81,61,7,13,326,0,0,0
578,340461476,SillySkeeter2,Strain_D,10165,0,0,10165,13488,13087,80735,403000
579,340461476,SillySkeeter,NoMicrosporidia,3584,452,817,2315,4866,4567,27583,129853
579,340461476,SillySkeeter,Strain_A,542,67,112,363,801,672,4366,17809
579,340461476,SillySkeeter,Strain_B,6027,369,782,4876,8088,8102,50137,248378
579,340461476,SillySkeeter2,NoMicrosporidia,8,3,1,4,245,320,1281,5960
579,340461476,SillySkeeter2,Strain_C,77,59,7,11,325,0,0,0
579,340461476,SillySkeeter2,Strain_D,10230,0,0,10230,13526,13149,80514,408000
580,340461476,SillySkeeter,NoMicrosporidia,3569,424,852,2293,4817,4551,27479,127415
580,340461476,SillySkeeter,Strain_A,543,69,112,362,781,687,4287,18191
580,340461476,SillySkeeter,Strain_B,6096,358,778,4960,8126,8108,50346,242994
580,340461476,SillySkeeter2,NoMicrosporidia,8,2,1,5,242,291,1269,2600
580,340461476,SillySkeeter2,Strain_C,75,58,6,11,321,0,0,0
580,340461476,SillySkeeter2,Strain_D,10266,0,0,10266,13543,13092,80720,405400
581,340461476,SillySkeeter,NoMicrosporidia,3540,412,841,2287,4836,4567,27248,123854
581,340461476,SillySkeeter,Strain_A,528,66,111,351,775,701,4221,19730
581,340461476,SillySkeeter,Strain_B,6081,365,797,4919,8135,8123,50325,233056
581,340461476,SillySkeeter2,NoMicrosporidia,8,2,1,5,234,302,1136,6240
581,340461476,SillySkeeter2,Strain_C,70,53,5,12,316,0,0,0
581,340461476,SillySkeeter2,Strain_D,10255,0,0,10255,13542,13063,81106,409000
582,340461476,SillySkeeter,NoMicrosporidia,3503,418,838,2247,4815,4573,27390,120920
582,340461476,SillySkeeter,Strain_A,523,66,107,350,768,718,4245,19380
582,340461476,SillySkeeter,Strain_B,6184,385,789,5010,8085,8148,50504,244980
582,340461476,SillySkeeter2,NoMicrosporidia,8,1,1,6,227,262,1138,4560
582,340461476,SillySkeeter2,Strain_C,65,48,6,11,308,0,0,0
582,340461476,SillySkeeter2,Strain_D,10165,0,0,10165,13479,13348,81158,395600
583,340461476,SillySkeeter,NoMicrosporidia,3458,419,833,2206,4798,4541,27146,126773
583,340461476,SillySkeeter,Strain_A,528,66,109,353,761,731,4155,17588
583,340461476,SillySkeeter,Strain_B,6102,379,799,4924,8054,8361,50680,247879
583,340461476,SillySkeeter2,NoMicrosporidia,8,1,2,5,214,278,1075,3120
583,340461476,SillySkeeter2,Strain_C,63,48,4,11,305,0,0,0
583,340461476,SillySkeeter2,Strain_D,10185,0,0,10185,13578,13296,80649,405800
584,340461476,SillySkeeter,NoMicrosporidia,3468,430,814,2224,4760,4532,27044,128357
584,340461476,SillySkeeter,Strain_A,520,67,114,339,741,698,4150,17953
584,340461476,SillySkeeter,Strain_B,6144,374,789,4981,8043,8392,50870,244410
584,340461476,SillySkeeter2,NoMicrosporidia,8,1,2,5,198,252,1015,4320
584,340461476,SillySkeeter2,Strain_C,59,46,4,9,301,0,0,0
584,340461476,SillySkeeter2,Strain_D,10101,0,0,10101,13666,13330,81193,412600
585,340461476,SillySkeeter,NoMicrosporidia,3453,421,787,2245,4737,4578,27064,119738
585,340461476,SillySkeeter,Strain_A,527,58,121,348,735,684,4147,19890
585,340461476,SillySkeeter,Strain_B,6126,350,775,5001,8086,8340,50918,240452
585,340461476,SillySkeeter2,NoMicrosporidia,8,1,3,4,192,232,994,4560
585,340461476,SillySkeeter2,Strain_C,56,45,4,7,297,0,0,0
585,340461476,SillySkeeter2,Strain_D,10160,0,0,10160,13715,13264,81207,399200
